Date,Hour,Demand
2/11/2018,13,287
2/11/2018,14,374
2/11/2018,15,427
2/11/2018,16,428
2/11/2018,17,420
2/11/2018,18,158
2/11/2018,19,171
2/11/2018,20,131
2/11/2018,21,120
2/11/2018,22,90
2/11/2018,23,70
2/12/2018,0,26
2/12/2018,1,20
2/12/2018,2,10
2/12/2018,3,12
2/12/2018,4,15
2/12/2018,5,61
2/12/2018,6,143
2/12/2018,7,319
2/12/2018,8,755
2/12/2018,9,343
2/12/2018,10,144
2/12/2018,11,146
2/12/2018,12,272
2/12/2018,13,286
2/12/2018,14,279
2/12/2018,15,391
2/12/2018,16,575
2/12/2018,17,1102
2/12/2018,18,840
2/12/2018,19,471
2/12/2018,20,261
2/12/2018,21,201
2/12/2018,22,133
2/12/2018,23,52
2/13/2018,0,16
2/13/2018,1,4
2/13/2018,2,4
2/13/2018,3,4
2/13/2018,4,17
2/13/2018,5,83
2/13/2018,6,230
2/13/2018,7,591
2/13/2018,8,1009
2/13/2018,9,503
2/13/2018,10,235
2/13/2018,11,236
2/13/2018,12,294
2/13/2018,13,297
2/13/2018,14,235
2/13/2018,15,312
2/13/2018,16,489
2/13/2018,17,848
2/13/2018,18,741
2/13/2018,19,424
2/13/2018,20,272
2/13/2018,21,197
2/13/2018,22,122
2/13/2018,23,72
2/14/2018,0,28
2/14/2018,1,6
2/14/2018,3,7
2/14/2018,4,15
2/14/2018,5,66
2/14/2018,6,253
2/14/2018,7,643
2/14/2018,8,1049
2/14/2018,9,490
2/14/2018,10,236
2/14/2018,11,241
2/14/2018,12,320
2/14/2018,13,320
2/14/2018,14,291
2/14/2018,15,419
2/14/2018,16,638
2/14/2018,17,1118
2/14/2018,18,755
2/14/2018,19,462
2/14/2018,20,279
2/14/2018,21,214
2/14/2018,22,145
2/14/2018,23,45
2/15/2018,0,17
2/15/2018,1,16
2/15/2018,2,3
2/15/2018,3,2
2/15/2018,4,19
2/15/2018,5,77
2/15/2018,6,244
2/15/2018,7,623
2/15/2018,8,1114
2/15/2018,9,490
2/15/2018,10,265
2/15/2018,11,285
2/15/2018,12,385
2/15/2018,13,385
2/15/2018,14,365
2/15/2018,15,538
2/15/2018,16,817
2/15/2018,17,1367
2/15/2018,18,963
2/15/2018,19,628
2/15/2018,20,449
2/15/2018,21,365
2/15/2018,22,213
2/15/2018,23,129
2/16/2018,0,55
2/16/2018,1,44
2/16/2018,2,29
2/16/2018,3,13
2/16/2018,4,13
2/16/2018,5,41
2/16/2018,6,147
2/16/2018,7,352
2/16/2018,8,836
2/16/2018,9,505
2/16/2018,10,255
2/16/2018,11,328
2/16/2018,12,370
2/16/2018,13,334
2/16/2018,14,247
2/16/2018,15,417
2/16/2018,16,579
2/16/2018,17,937
2/16/2018,18,568
2/16/2018,19,321
2/16/2018,20,212
2/16/2018,21,117
2/16/2018,22,114
2/16/2018,23,88
2/17/2018,0,59
2/17/2018,1,36
2/17/2018,2,41
2/17/2018,3,18
2/17/2018,4,5
2/17/2018,5,12
2/17/2018,6,26
2/17/2018,7,62
2/17/2018,8,134
2/17/2018,9,260
2/17/2018,10,372
2/17/2018,11,460
2/17/2018,12,491
2/17/2018,13,455
2/17/2018,14,216
2/17/2018,15,93
2/17/2018,16,60
2/17/2018,17,38
2/17/2018,18,25
2/17/2018,19,57
2/17/2018,20,57
2/17/2018,21,45
2/17/2018,22,46
2/17/2018,23,53
2/18/2018,0,39
2/18/2018,1,27
2/18/2018,2,30
2/18/2018,3,16
2/18/2018,4,10
2/18/2018,5,8
2/18/2018,6,19
2/18/2018,7,43
2/18/2018,8,112
2/18/2018,9,227
2/18/2018,10,350
2/18/2018,11,517
2/18/2018,12,650
2/18/2018,13,715
2/18/2018,14,836
2/18/2018,15,900
2/18/2018,16,761
2/18/2018,17,680
2/18/2018,18,361
2/18/2018,19,215
2/18/2018,20,168
2/18/2018,21,104
2/18/2018,22,106
2/18/2018,23,63
2/19/2018,0,44
2/19/2018,1,22
2/19/2018,2,13
2/19/2018,3,7
2/19/2018,4,9
2/19/2018,5,31
2/19/2018,6,55
2/19/2018,7,87
2/19/2018,8,216
2/19/2018,9,214
2/19/2018,10,260
2/19/2018,11,321
2/19/2018,12,391
2/19/2018,13,313
2/19/2018,14,295
2/19/2018,15,359
2/19/2018,16,382
2/19/2018,17,445
2/19/2018,18,390
2/19/2018,19,257
2/19/2018,20,159
2/19/2018,21,161
2/19/2018,22,96
2/19/2018,23,54
2/20/2018,0,23
2/20/2018,1,11
2/20/2018,2,7
2/20/2018,3,7
2/20/2018,4,13
2/20/2018,5,87
2/20/2018,6,281
2/20/2018,7,677
2/20/2018,8,1092
2/20/2018,9,471
2/20/2018,10,284
2/20/2018,11,378
2/20/2018,12,548
2/20/2018,13,504
2/20/2018,14,478
2/20/2018,15,621
2/20/2018,16,909
2/20/2018,17,1554
2/20/2018,18,1199
2/20/2018,19,718
2/20/2018,20,441
2/20/2018,21,372
2/20/2018,22,221
2/20/2018,23,93
2/21/2018,0,33
2/21/2018,1,15
2/21/2018,2,4
2/21/2018,4,9
2/21/2018,5,107
2/21/2018,6,339
2/21/2018,7,875
2/21/2018,8,1270
2/21/2018,9,509
2/21/2018,10,308
2/21/2018,11,394
2/21/2018,12,485
2/21/2018,13,481
2/21/2018,14,465
2/21/2018,15,691
2/21/2018,16,948
2/21/2018,17,1765
2/21/2018,18,1234
2/21/2018,19,710
2/21/2018,20,495
2/21/2018,21,326
2/21/2018,22,221
2/21/2018,23,122
2/22/2018,0,68
2/22/2018,1,17
2/22/2018,2,8
2/22/2018,3,4
2/22/2018,4,10
2/22/2018,5,87
2/22/2018,6,271
2/22/2018,7,760
2/22/2018,8,1146
2/22/2018,9,546
2/22/2018,10,260
2/22/2018,11,243
2/22/2018,12,352
2/22/2018,13,323
2/22/2018,14,296
2/22/2018,15,392
2/22/2018,16,451
2/22/2018,17,491
2/22/2018,18,524
2/22/2018,19,399
2/22/2018,20,253
2/22/2018,21,184
2/22/2018,22,134
2/22/2018,23,75
2/23/2018,0,48
2/23/2018,1,11
2/23/2018,2,14
2/23/2018,3,4
2/23/2018,4,12
2/23/2018,5,61
2/23/2018,6,163
2/23/2018,7,351
2/23/2018,8,635
2/23/2018,9,410
2/23/2018,10,244
2/23/2018,11,252
2/23/2018,12,272
2/23/2018,13,303
2/23/2018,14,313
2/23/2018,15,427
2/23/2018,16,638
2/23/2018,17,913
2/23/2018,18,643
2/23/2018,19,452
2/23/2018,20,262
2/23/2018,21,198
2/23/2018,22,140
2/23/2018,23,115
2/24/2018,0,107
2/24/2018,1,90
2/24/2018,2,56
2/24/2018,3,19
2/24/2018,4,12
2/24/2018,5,15
2/24/2018,6,33
2/24/2018,7,103
2/24/2018,8,210
2/24/2018,9,354
2/24/2018,10,406
2/24/2018,11,546
2/24/2018,12,587
2/24/2018,13,557
2/24/2018,14,374
2/24/2018,15,380
2/24/2018,16,303
2/24/2018,17,313
2/24/2018,18,288
2/24/2018,19,268
2/24/2018,20,154
2/24/2018,21,109
2/24/2018,22,65
2/24/2018,23,58
2/25/2018,0,59
2/25/2018,1,47
2/25/2018,2,57
2/25/2018,3,39
2/25/2018,4,11
2/25/2018,5,16
2/25/2018,6,20
2/25/2018,7,53
2/25/2018,8,54
2/25/2018,9,113
2/25/2018,10,189
2/25/2018,11,224
2/25/2018,12,287
2/25/2018,13,355
2/25/2018,14,412
2/25/2018,15,490
2/25/2018,16,510
2/25/2018,17,452
2/25/2018,18,352
2/25/2018,19,247
2/25/2018,20,162
2/25/2018,21,169
2/25/2018,22,133
2/25/2018,23,103
2/26/2018,0,32
2/26/2018,1,14
2/26/2018,2,13
2/26/2018,3,13
2/26/2018,4,21
2/26/2018,5,90
2/26/2018,6,277
2/26/2018,7,701
2/26/2018,8,1078
2/26/2018,9,450
2/26/2018,10,218
2/26/2018,11,252
2/26/2018,12,344
2/26/2018,13,283
2/26/2018,14,294
2/26/2018,15,383
2/26/2018,16,660
2/26/2018,17,1222
2/26/2018,18,881
2/26/2018,19,499
2/26/2018,20,311
2/26/2018,21,212
2/26/2018,22,131
2/26/2018,23,86
2/27/2018,0,34
2/27/2018,1,14
2/27/2018,2,11
2/27/2018,3,7
2/27/2018,4,10
2/27/2018,5,83
2/27/2018,6,264
2/27/2018,7,772
2/27/2018,8,1232
2/27/2018,9,516
2/27/2018,10,237
2/27/2018,11,307
2/27/2018,12,390
2/27/2018,13,388
2/27/2018,14,336
2/27/2018,15,484
2/27/2018,16,764
2/27/2018,17,1358
2/27/2018,18,1050
2/27/2018,19,556
2/27/2018,20,367
2/27/2018,21,276
2/27/2018,22,150
2/27/2018,23,80
2/28/2018,0,28
2/28/2018,1,12
2/28/2018,2,7
2/28/2018,3,4
2/28/2018,4,18
2/28/2018,5,103
2/28/2018,6,271
2/28/2018,7,793
2/28/2018,8,1255
2/28/2018,9,484
2/28/2018,10,254
2/28/2018,11,295
2/28/2018,12,417
2/28/2018,13,387
2/28/2018,14,357
2/28/2018,15,470
2/28/2018,16,799
2/28/2018,17,1352
2/28/2018,18,977
2/28/2018,19,559
2/28/2018,20,328
2/28/2018,21,253
2/28/2018,22,192
2/28/2018,23,95
3/1/2018,0,44
3/1/2018,1,15
3/1/2018,2,7
3/1/2018,3,8
3/1/2018,4,15
3/1/2018,5,85
3/1/2018,6,292
3/1/2018,7,767
3/1/2018,8,1187
3/1/2018,9,477
3/1/2018,10,121
3/1/2018,11,195
3/1/2018,12,295
3/1/2018,13,289
3/1/2018,14,286
3/1/2018,15,362
3/1/2018,16,630
3/1/2018,17,1047
3/1/2018,18,796
3/1/2018,19,442
3/1/2018,20,118
3/1/2018,21,125
3/1/2018,22,140
3/1/2018,23,71
3/2/2018,0,31
3/2/2018,1,11
3/2/2018,2,6
3/2/2018,3,4
3/2/2018,4,7
3/2/2018,5,38
3/2/2018,6,91
3/2/2018,7,150
3/2/2018,8,334
3/2/2018,9,228
3/2/2018,10,137
3/2/2018,11,198
3/2/2018,12,176
3/2/2018,13,200
3/2/2018,14,137
3/2/2018,15,188
3/2/2018,16,217
3/2/2018,17,318
3/2/2018,18,248
3/2/2018,19,159
3/2/2018,20,87
3/2/2018,21,74
3/2/2018,22,72
3/2/2018,23,56
3/3/2018,0,52
3/3/2018,1,36
3/3/2018,2,24
3/3/2018,3,9
3/3/2018,4,5
3/3/2018,5,7
3/3/2018,6,28
3/3/2018,7,65
3/3/2018,8,140
3/3/2018,9,245
3/3/2018,10,288
3/3/2018,11,402
3/3/2018,12,487
3/3/2018,13,596
3/3/2018,14,618
3/3/2018,15,628
3/3/2018,16,577
3/3/2018,17,491
3/3/2018,18,340
3/3/2018,19,210
3/3/2018,20,150
3/3/2018,21,111
3/3/2018,22,103
3/3/2018,23,102
3/4/2018,0,76
3/4/2018,1,44
3/4/2018,2,37
3/4/2018,3,16
3/4/2018,4,7
3/4/2018,5,6
3/4/2018,6,30
3/4/2018,7,96
3/4/2018,8,198
3/4/2018,9,258
3/4/2018,10,444
3/4/2018,11,549
3/4/2018,12,683
3/4/2018,13,706
3/4/2018,14,687
3/4/2018,15,648
3/4/2018,16,602
3/4/2018,17,543
3/4/2018,18,326
3/4/2018,19,224
3/4/2018,20,115
3/4/2018,21,91
3/4/2018,22,73
3/4/2018,23,54
3/5/2018,0,41
3/5/2018,1,9
3/5/2018,2,5
3/5/2018,3,3
3/5/2018,4,11
3/5/2018,5,57
3/5/2018,6,240
3/5/2018,7,566
3/5/2018,8,819
3/5/2018,9,369
3/5/2018,10,211
3/5/2018,11,265
3/5/2018,12,325
3/5/2018,13,313
3/5/2018,14,290
3/5/2018,15,417
3/5/2018,16,685
3/5/2018,17,1121
3/5/2018,18,812
3/5/2018,19,474
3/5/2018,20,265
3/5/2018,21,218
3/5/2018,22,121
3/5/2018,23,62
3/6/2018,0,23
3/6/2018,1,9
3/6/2018,2,8
3/6/2018,3,10
3/6/2018,4,14
3/6/2018,5,73
3/6/2018,6,286
3/6/2018,7,664
3/6/2018,8,1141
3/6/2018,9,479
3/6/2018,10,221
3/6/2018,11,268
3/6/2018,12,327
3/6/2018,13,291
3/6/2018,14,228
3/6/2018,15,267
3/6/2018,16,451
3/6/2018,17,920
3/6/2018,18,780
3/6/2018,19,408
3/6/2018,20,125
3/6/2018,21,70
3/6/2018,22,53
3/6/2018,23,27
3/7/2018,0,18
3/7/2018,1,6
3/7/2018,2,2
3/7/2018,3,7
3/7/2018,4,10
3/7/2018,5,64
3/7/2018,6,213
3/7/2018,7,442
3/7/2018,8,705
3/7/2018,9,304
3/7/2018,10,130
3/7/2018,11,201
3/7/2018,12,250
3/7/2018,13,276
3/7/2018,14,206
3/7/2018,15,342
3/7/2018,16,536
3/7/2018,17,1017
3/7/2018,18,807
3/7/2018,19,398
3/7/2018,20,270
3/7/2018,21,214
3/7/2018,22,133
3/7/2018,23,62
3/8/2018,0,42
3/8/2018,1,4
3/8/2018,2,5
3/8/2018,3,6
3/8/2018,4,17
3/8/2018,5,74
3/8/2018,6,257
3/8/2018,7,617
3/8/2018,8,1087
3/8/2018,9,475
3/8/2018,10,227
3/8/2018,11,288
3/8/2018,12,335
3/8/2018,13,308
3/8/2018,14,281
3/8/2018,15,391
3/8/2018,16,560
3/8/2018,17,977
3/8/2018,18,761
3/8/2018,19,422
3/8/2018,20,263
3/8/2018,21,198
3/8/2018,22,117
3/8/2018,23,65
3/9/2018,0,32
3/9/2018,1,16
3/9/2018,2,10
3/9/2018,3,6
3/9/2018,4,17
3/9/2018,5,47
3/9/2018,6,211
3/9/2018,7,520
3/9/2018,8,926
3/9/2018,9,434
3/9/2018,10,228
3/9/2018,11,275
3/9/2018,12,351
3/9/2018,13,329
3/9/2018,14,329
3/9/2018,15,453
3/9/2018,16,612
3/9/2018,17,926
3/9/2018,18,590
3/9/2018,19,320
3/9/2018,20,253
3/9/2018,21,140
3/9/2018,22,106
3/9/2018,23,104
3/10/2018,0,58
3/10/2018,1,44
3/10/2018,2,28
3/10/2018,3,9
3/10/2018,4,9
3/10/2018,5,20
3/10/2018,6,62
3/10/2018,7,206
3/10/2018,8,323
3/10/2018,9,457
3/10/2018,10,581
3/10/2018,11,651
3/10/2018,12,720
3/10/2018,13,762
3/10/2018,14,824
3/10/2018,15,828
3/10/2018,16,778
3/10/2018,17,665
3/10/2018,18,377
3/10/2018,19,256
3/10/2018,20,224
3/10/2018,21,189
3/10/2018,22,108
3/10/2018,23,116
3/11/2018,0,56
3/11/2018,1,56
3/11/2018,3,40
3/11/2018,4,10
3/11/2018,5,6
3/11/2018,6,19
3/11/2018,7,40
3/11/2018,8,124
3/11/2018,9,222
3/11/2018,10,438
3/11/2018,11,513
3/11/2018,12,605
3/11/2018,13,742
3/11/2018,14,826
3/11/2018,15,895
3/11/2018,16,824
3/11/2018,17,768
3/11/2018,18,591
3/11/2018,19,408
3/11/2018,20,234
3/11/2018,21,150
3/11/2018,22,122
3/11/2018,23,55
3/12/2018,0,28
3/12/2018,1,16
3/12/2018,2,15
3/12/2018,3,4
3/12/2018,4,19
3/12/2018,5,62
3/12/2018,6,193
3/12/2018,7,514
3/12/2018,8,987
3/12/2018,9,471
3/12/2018,10,236
3/12/2018,11,253
3/12/2018,12,272
3/12/2018,13,293
3/12/2018,14,288
3/12/2018,15,376
3/12/2018,16,595
3/12/2018,17,1023
3/12/2018,18,747
3/12/2018,19,416
3/12/2018,20,230
3/12/2018,21,134
3/12/2018,22,73
3/12/2018,23,41
3/13/2018,0,15
3/13/2018,1,8
3/13/2018,2,4
3/13/2018,3,5
3/13/2018,4,12
3/13/2018,5,56
3/13/2018,6,213
3/13/2018,7,498
3/13/2018,8,968
3/13/2018,9,430
3/13/2018,10,203
3/13/2018,11,196
3/13/2018,12,265
3/13/2018,13,283
3/13/2018,14,273
3/13/2018,15,382
3/13/2018,16,546
3/13/2018,17,1083
3/13/2018,18,840
3/13/2018,19,466
3/13/2018,20,288
3/13/2018,21,216
3/13/2018,22,123
3/13/2018,23,71
3/14/2018,0,23
3/14/2018,1,6
3/14/2018,2,5
3/14/2018,3,4
3/14/2018,4,17
3/14/2018,5,67
3/14/2018,6,214
3/14/2018,7,533
3/14/2018,8,964
3/14/2018,9,442
3/14/2018,10,200
3/14/2018,11,227
3/14/2018,12,263
3/14/2018,13,222
3/14/2018,14,212
3/14/2018,15,308
3/14/2018,16,496
3/14/2018,17,944
3/14/2018,18,728
3/14/2018,19,436
3/14/2018,20,256
3/14/2018,21,155
3/14/2018,22,102
3/14/2018,23,42
3/15/2018,0,21
3/15/2018,1,6
3/15/2018,2,5
3/15/2018,3,4
3/15/2018,4,12
3/15/2018,5,68
3/15/2018,6,206
3/15/2018,7,513
3/15/2018,8,989
3/15/2018,9,512
3/15/2018,10,255
3/15/2018,11,312
3/15/2018,12,389
3/15/2018,13,342
3/15/2018,14,318
3/15/2018,15,460
3/15/2018,16,623
3/15/2018,17,1113
3/15/2018,18,921
3/15/2018,19,547
3/15/2018,20,316
3/15/2018,21,254
3/15/2018,22,196
3/15/2018,23,109
3/16/2018,0,65
3/16/2018,1,16
3/16/2018,2,6
3/16/2018,3,4
3/16/2018,4,10
3/16/2018,5,68
3/16/2018,6,178
3/16/2018,7,427
3/16/2018,8,779
3/16/2018,9,465
3/16/2018,10,235
3/16/2018,11,289
3/16/2018,12,374
3/16/2018,13,361
3/16/2018,14,311
3/16/2018,15,438
3/16/2018,16,604
3/16/2018,17,999
3/16/2018,18,728
3/16/2018,19,368
3/16/2018,20,192
3/16/2018,21,177
3/16/2018,22,122
3/16/2018,23,117
3/17/2018,0,86
3/17/2018,1,54
3/17/2018,2,25
3/17/2018,3,20
3/17/2018,4,10
3/17/2018,5,11
3/17/2018,6,24
3/17/2018,7,65
3/17/2018,8,175
3/17/2018,9,328
3/17/2018,10,439
3/17/2018,11,483
3/17/2018,12,511
3/17/2018,13,506
3/17/2018,14,424
3/17/2018,15,433
3/17/2018,16,426
3/17/2018,17,392
3/17/2018,18,380
3/17/2018,19,274
3/17/2018,20,178
3/17/2018,21,150
3/17/2018,22,147
3/17/2018,23,104
3/18/2018,0,86
3/18/2018,1,63
3/18/2018,2,55
3/18/2018,3,24
3/18/2018,4,9
3/18/2018,5,7
3/18/2018,6,20
3/18/2018,7,56
3/18/2018,8,128
3/18/2018,9,289
3/18/2018,10,491
3/18/2018,11,631
3/18/2018,12,813
3/18/2018,13,891
3/18/2018,14,992
3/18/2018,15,1123
3/18/2018,16,984
3/18/2018,17,963
3/18/2018,18,692
3/18/2018,19,464
3/18/2018,20,274
3/18/2018,21,225
3/18/2018,22,147
3/18/2018,23,116
3/19/2018,0,29
3/19/2018,1,16
3/19/2018,2,10
3/19/2018,3,5
3/19/2018,4,22
3/19/2018,5,60
3/19/2018,6,207
3/19/2018,7,577
3/19/2018,8,1006
3/19/2018,9,480
3/19/2018,10,288
3/19/2018,11,348
3/19/2018,12,428
3/19/2018,13,483
3/19/2018,14,447
3/19/2018,15,495
3/19/2018,16,789
3/19/2018,17,1345
3/19/2018,18,1083
3/19/2018,19,642
3/19/2018,20,367
3/19/2018,21,248
3/19/2018,22,117
3/19/2018,23,67
3/20/2018,0,23
3/20/2018,1,8
3/20/2018,2,5
3/20/2018,3,3
3/20/2018,4,12
3/20/2018,5,45
3/20/2018,6,70
3/20/2018,7,128
3/20/2018,8,267
3/20/2018,9,196
3/20/2018,10,49
3/20/2018,11,48
3/20/2018,12,34
3/20/2018,13,46
3/20/2018,14,53
3/20/2018,15,64
3/20/2018,16,132
3/20/2018,17,285
3/20/2018,18,290
3/20/2018,19,136
3/20/2018,20,113
3/20/2018,21,68
3/20/2018,22,39
3/20/2018,23,26
3/21/2018,0,8
3/21/2018,1,4
3/21/2018,2,7
3/21/2018,3,4
3/21/2018,4,8
3/21/2018,5,23
3/21/2018,6,41
3/21/2018,7,52
3/21/2018,8,86
3/21/2018,9,43
3/21/2018,10,22
3/21/2018,11,33
3/21/2018,12,34
3/21/2018,13,36
3/21/2018,14,44
3/21/2018,15,64
3/21/2018,16,91
3/21/2018,17,152
3/21/2018,18,160
3/21/2018,19,128
3/21/2018,20,90
3/21/2018,21,76
3/21/2018,22,62
3/21/2018,23,30
3/22/2018,0,22
3/22/2018,1,9
3/22/2018,2,2
3/22/2018,3,7
3/22/2018,4,14
3/22/2018,5,36
3/22/2018,6,112
3/22/2018,7,304
3/22/2018,8,574
3/22/2018,9,482
3/22/2018,10,275
3/22/2018,11,185
3/22/2018,12,267
3/22/2018,13,225
3/22/2018,14,272
3/22/2018,15,356
3/22/2018,16,519
3/22/2018,17,977
3/22/2018,18,812
3/22/2018,19,462
3/22/2018,20,273
3/22/2018,21,236
3/22/2018,22,122
3/22/2018,23,85
3/23/2018,0,50
3/23/2018,1,22
3/23/2018,2,8
3/23/2018,3,6
3/23/2018,4,13
3/23/2018,5,58
3/23/2018,6,189
3/23/2018,7,478
3/23/2018,8,882
3/23/2018,9,490
3/23/2018,10,287
3/23/2018,11,336
3/23/2018,12,379
3/23/2018,13,454
3/23/2018,14,435
3/23/2018,15,567
3/23/2018,16,732
3/23/2018,17,1089
3/23/2018,18,823
3/23/2018,19,500
3/23/2018,20,267
3/23/2018,21,228
3/23/2018,22,126
3/23/2018,23,103
3/24/2018,0,87
3/24/2018,1,55
3/24/2018,2,34
3/24/2018,3,15
3/24/2018,4,11
3/24/2018,5,20
3/24/2018,6,48
3/24/2018,7,95
3/24/2018,8,253
3/24/2018,9,463
3/24/2018,10,717
3/24/2018,11,889
3/24/2018,12,818
3/24/2018,13,937
3/24/2018,14,1188
3/24/2018,15,1158
3/24/2018,16,910
3/24/2018,17,743
3/24/2018,18,590
3/24/2018,19,412
3/24/2018,20,234
3/24/2018,21,170
3/24/2018,22,158
3/24/2018,23,141
3/25/2018,0,98
3/25/2018,1,68
3/25/2018,2,65
3/25/2018,3,35
3/25/2018,4,6
3/25/2018,5,9
3/25/2018,6,18
3/25/2018,7,56
3/25/2018,8,137
3/25/2018,9,266
3/25/2018,10,446
3/25/2018,11,537
3/25/2018,12,601
3/25/2018,13,661
3/25/2018,14,682
3/25/2018,15,730
3/25/2018,16,655
3/25/2018,17,560
3/25/2018,18,421
3/25/2018,19,313
3/25/2018,20,202
3/25/2018,21,136
3/25/2018,22,97
3/25/2018,23,48
3/26/2018,0,22
3/26/2018,1,17
3/26/2018,2,4
3/26/2018,3,4
3/26/2018,4,20
3/26/2018,5,70
3/26/2018,6,207
3/26/2018,7,531
3/26/2018,8,938
3/26/2018,9,529
3/26/2018,10,338
3/26/2018,11,413
3/26/2018,12,473
3/26/2018,13,476
3/26/2018,14,473
3/26/2018,15,588
3/26/2018,16,805
3/26/2018,17,1306
3/26/2018,18,1003
3/26/2018,19,563
3/26/2018,20,323
3/26/2018,21,196
3/26/2018,22,119
3/26/2018,23,57
3/27/2018,0,23
3/27/2018,1,9
3/27/2018,2,1
3/27/2018,3,2
3/27/2018,4,17
3/27/2018,5,65
3/27/2018,6,225
3/27/2018,7,606
3/27/2018,8,1052
3/27/2018,9,573
3/27/2018,10,320
3/27/2018,11,336
3/27/2018,12,351
3/27/2018,13,324
3/27/2018,14,287
3/27/2018,15,409
3/27/2018,16,603
3/27/2018,17,1007
3/27/2018,18,705
3/27/2018,19,378
3/27/2018,20,259
3/27/2018,21,229
3/27/2018,22,118
3/27/2018,23,77
3/28/2018,0,28
3/28/2018,1,7
3/28/2018,2,6
3/28/2018,3,5
3/28/2018,4,9
3/28/2018,5,75
3/28/2018,6,202
3/28/2018,7,509
3/28/2018,8,1055
3/28/2018,9,593
3/28/2018,10,362
3/28/2018,11,422
3/28/2018,12,504
3/28/2018,13,449
3/28/2018,14,434
3/28/2018,15,495
3/28/2018,16,390
3/28/2018,17,493
3/28/2018,18,413
3/28/2018,19,322
3/28/2018,20,253
3/28/2018,21,153
3/28/2018,22,146
3/28/2018,23,91
3/29/2018,0,32
3/29/2018,1,19
3/29/2018,2,3
3/29/2018,3,8
3/29/2018,4,19
3/29/2018,5,75
3/29/2018,6,247
3/29/2018,7,614
3/29/2018,8,1044
3/29/2018,9,613
3/29/2018,10,398
3/29/2018,11,504
3/29/2018,12,620
3/29/2018,13,663
3/29/2018,14,695
3/29/2018,15,890
3/29/2018,16,1076
3/29/2018,17,1737
3/29/2018,18,1635
3/29/2018,19,1053
3/29/2018,20,664
3/29/2018,21,506
3/29/2018,22,358
3/29/2018,23,209
3/30/2018,0,138
3/30/2018,1,57
3/30/2018,2,43
3/30/2018,3,13
3/30/2018,4,21
3/30/2018,5,58
3/30/2018,6,206
3/30/2018,7,553
3/30/2018,8,988
3/30/2018,9,688
3/30/2018,10,601
3/30/2018,11,689
3/30/2018,12,822
3/30/2018,13,702
3/30/2018,14,675
3/30/2018,15,722
3/30/2018,16,742
3/30/2018,17,1042
3/30/2018,18,788
3/30/2018,19,595
3/30/2018,20,371
3/30/2018,21,291
3/30/2018,22,192
3/30/2018,23,116
3/31/2018,0,72
3/31/2018,1,60
3/31/2018,2,39
3/31/2018,3,30
3/31/2018,4,7
3/31/2018,5,13
3/31/2018,6,42
3/31/2018,7,134
3/31/2018,8,309
3/31/2018,9,597
3/31/2018,10,979
3/31/2018,11,1299
3/31/2018,12,1473
3/31/2018,13,1606
3/31/2018,14,1556
3/31/2018,15,1653
3/31/2018,16,1586
3/31/2018,17,1446
3/31/2018,18,1058
3/31/2018,19,723
3/31/2018,20,495
3/31/2018,21,299
3/31/2018,22,230
3/31/2018,23,168
4/1/2018,0,124
4/1/2018,1,76
4/1/2018,2,50
4/1/2018,3,27
4/1/2018,4,6
4/1/2018,5,29
4/1/2018,6,54
4/1/2018,7,134
4/1/2018,8,280
4/1/2018,9,442
4/1/2018,10,753
4/1/2018,11,776
4/1/2018,12,887
4/1/2018,13,967
4/1/2018,14,975
4/1/2018,15,992
4/1/2018,16,900
4/1/2018,17,953
4/1/2018,18,793
4/1/2018,19,509
4/1/2018,20,306
4/1/2018,21,196
4/1/2018,22,138
4/1/2018,23,101
4/2/2018,0,43
4/2/2018,1,31
4/2/2018,2,13
4/2/2018,3,4
4/2/2018,4,14
4/2/2018,5,58
4/2/2018,6,163
4/2/2018,7,482
4/2/2018,8,877
4/2/2018,9,529
4/2/2018,10,367
4/2/2018,11,398
4/2/2018,12,431
4/2/2018,13,417
4/2/2018,14,454
4/2/2018,15,507
4/2/2018,16,794
4/2/2018,17,1282
4/2/2018,18,1010
4/2/2018,19,604
4/2/2018,20,424
4/2/2018,21,232
4/2/2018,22,149
4/2/2018,23,119
4/3/2018,0,31
4/3/2018,1,12
4/3/2018,2,2
4/3/2018,3,1
4/3/2018,4,22
4/3/2018,5,72
4/3/2018,6,256
4/3/2018,7,674
4/3/2018,8,1207
4/3/2018,9,567
4/3/2018,10,300
4/3/2018,11,371
4/3/2018,12,445
4/3/2018,13,422
4/3/2018,14,354
4/3/2018,15,374
4/3/2018,16,621
4/3/2018,17,1204
4/3/2018,18,913
4/3/2018,19,553
4/3/2018,20,311
4/3/2018,21,254
4/3/2018,22,171
4/3/2018,23,89
4/4/2018,0,32
4/4/2018,1,16
4/4/2018,2,11
4/4/2018,3,5
4/4/2018,4,18
4/4/2018,5,99
4/4/2018,6,317
4/4/2018,7,762
4/4/2018,8,1236
4/4/2018,9,629
4/4/2018,10,342
4/4/2018,11,365
4/4/2018,12,329
4/4/2018,13,398
4/4/2018,14,450
4/4/2018,15,495
4/4/2018,16,705
4/4/2018,17,1289
4/4/2018,18,1013
4/4/2018,19,620
4/4/2018,20,332
4/4/2018,21,257
4/4/2018,22,126
4/4/2018,23,63
4/5/2018,0,29
4/5/2018,1,13
4/5/2018,2,6
4/5/2018,3,3
4/5/2018,4,19
4/5/2018,5,72
4/5/2018,6,265
4/5/2018,7,713
4/5/2018,8,1107
4/5/2018,9,547
